Income_Distance,OverTime_Yes,Income_Rel_Role,Age,DailyRate,TotalWorkingYears,TotalSatisfaction,Loyalty,MonthlyRate,YearsAtCompany,HourlyRate,Stability,StockOptionLevel,DistanceFromHome,JobLevel,PercentSalaryHike,PromotionStagnation,NumCompaniesWorked,EnvironmentSatisfaction,JobSatisfaction,TrainingTimesLastYear,JobInvolvement,MaritalStatus_Single,RelationshipSatisfaction,YearsSinceLastPromotion,Attrition
403.6666666666667,0.0,0.7481843976875745,30.0,109.0,4.0,2.0,0.6,25725.0,3.0,60.0,0.6666644444518518,0.0,5.0,1.0,17.0,0.25,0.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
1824.0,0.0,0.7500886277586867,26.0,1066.0,8.0,3.25,0.8888888888888888,3334.0,8.0,32.0,0.8749989062513672,0.0,2.0,2.0,12.0,0.1111111111111111,1.0,4.0,4.0,2.0,4.0,0.0,2.0,1.0,0.0
272.3333333333333,0.0,0.7571428401041475,22.0,217.0,4.0,1.5,0.8,6881.0,4.0,94.0,0.7499981250046875,1.0,8.0,1.0,15.0,0.2,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0
605.7142857142857,0.0,0.5631734984811431,48.0,277.0,19.0,2.75,0.1,13119.0,2.0,97.0,0.9999950000249999,0.0,6.0,2.0,13.0,0.6666666666666666,2.0,1.0,3.0,0.0,2.0,1.0,4.0,2.0,0.0
2199.8,0.0,1.4609304975929465,48.0,1355.0,27.0,2.75,0.5357142857142857,22245.0,15.0,78.0,0.7333328444447704,0.0,4.0,3.0,14.0,0.25,7.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,0.0
625.375,0.0,0.6857992333108022,41.0,549.0,8.0,3.0,0.2222222222222222,23371.0,2.0,42.0,0.9999950000249999,0.0,7.0,2.0,14.0,0.6666666666666666,6.0,4.0,3.0,6.0,3.0,1.0,2.0,2.0,0.0
6371.0,0.0,1.7466427805009477,39.0,466.0,21.0,3.5,0.9545454545454546,7060.0,18.0,65.0,0.28571414965992875,1.0,1.0,4.0,16.0,0.5,1.0,4.0,4.0,3.0,2.0,0.0,3.0,11.0,0.0
1409.0,0.0,0.5794270156315732,27.0,1055.0,4.0,2.5,0.6,4658.0,3.0,47.0,0.6666644444518518,1.0,2.0,2.0,18.0,0.5,0.0,1.0,4.0,2.0,3.0,0.0,2.0,2.0,0.0
356.09090909090907,0.0,1.2100075498522829,35.0,802.0,3.0,2.25,0.75,9541.0,3.0,45.0,0.6666644444518518,1.0,10.0,1.0,20.0,0.25,1.0,2.0,4.0,4.0,3.0,0.0,1.0,1.0,0.0
3050.5,0.0,1.0652627542679702,42.0,265.0,21.0,3.25,0.045454545454545456,7770.0,1.0,90.0,0.0,0.0,5.0,5.0,13.0,0.0,6.0,4.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0
238.0,0.0,0.7352101017739171,50.0,804.0,8.0,2.5,0.1111111111111111,20165.0,1.0,64.0,0.0,0.0,9.0,1.0,18.0,0.0,4.0,1.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0
4575.333333333333,1.0,1.8815271390014132,59.0,715.0,28.5,2.75,0.16129032258064516,21829.0,5.0,69.0,0.5999988000024,0.0,2.0,4.0,13.0,0.6666666666666666,3.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,0.0
398.0833333333333,0.0,0.6344999533595331,37.0,1141.0,15.0,1.25,0.0625,14382.0,1.0,61.0,0.0,0.0,11.0,2.0,15.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0
336.05263157894734,1.0,0.8480808461797402,55.0,135.0,17.0,3.0,0.4444444444444444,12992.0,8.0,62.0,0.8749989062513672,2.0,18.0,2.0,14.0,0.6666666666666666,3.0,3.0,2.0,3.0,3.0,0.0,4.0,6.0,0.0
2496.625,0.0,1.2457004219277703,41.0,247.0,21.0,2.5,0.9545454545454546,20284.0,18.0,55.0,0.7619043990931433,2.0,7.0,5.0,22.0,0.22727272727272727,1.0,2.0,3.0,3.0,1.0,0.0,2.0,5.0,0.0
1715.25,1.0,0.9908612665932757,38.0,1035.0,19.0,3.0,0.05,4981.0,1.0,42.0,0.0,0.0,3.0,2.0,12.0,0.0,8.0,2.0,4.0,1.0,3.0,1.0,3.0,0.0,0.0
165.63333333333333,0.0,0.7176198270954652,26.0,265.0,7.0,2.5,0.25,21813.0,2.0,79.0,0.9999950000249999,0.0,29.0,2.0,18.0,0.6666666666666666,8.0,2.0,1.0,6.0,1.0,1.0,4.0,2.0,1.0
6615.0,0.0,1.1550095262223607,52.0,266.0,28.5,3.0,0.9411764705882353,25846.0,18.0,57.0,0.4374998632812927,1.0,2.0,5.0,15.0,0.18181818181818182,1.0,1.0,4.0,3.0,1.0,0.0,4.0,6.0,1.0
459.3103448275862,1.0,1.9236659482615408,44.0,1448.0,23.0,3.5,0.5,11737.0,12.0,53.0,0.9166659027784144,1.0,28.0,4.0,18.0,0.8461538461538461,3.0,4.0,4.0,2.0,4.0,0.0,3.0,11.0,0.0
3173.5,0.0,0.9166297127339339,50.0,145.0,19.0,2.75,0.9,24920.0,18.0,95.0,0.3888886728396262,1.0,1.0,2.0,12.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0
161.35294117647058,0.0,0.8473450878848129,36.0,885.0,18.0,2.5,0.8947368421052632,8269.0,17.0,43.0,0.7647054325262161,0.0,16.0,1.0,16.0,0.8333333333333334,1.0,3.0,1.0,1.0,4.0,1.0,3.0,15.0,1.0
473.04347826086956,1.0,1.491404289110839,39.0,945.0,21.0,2.75,0.9545454545454546,5083.0,18.0,82.0,0.28571414965992875,0.0,22.0,3.0,13.0,0.09090909090909091,1.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0
260.22222222222223,0.0,0.8918507235338918,33.0,1038.0,3.0,3.0,0.5,21437.0,2.0,88.0,0.9999950000249999,0.0,8.0,1.0,19.0,0.6666666666666666,0.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,0.0
1470.8333333333333,0.0,1.0272571498022005,45.0,1234.0,26.0,3.5,0.3333333333333333,5404.0,9.0,90.0,0.3333329629633745,1.0,11.0,4.0,13.0,0.1,3.0,4.0,4.0,4.0,3.0,0.0,2.0,1.0,0.0
134.16666666666666,0.0,1.2433700250588304,32.0,1109.0,10.0,3.0,0.7272727272727273,11135.0,8.0,69.0,0.8749989062513672,0.0,29.0,1.0,12.0,0.7777777777777778,8.5,4.0,3.0,2.0,3.0,1.0,2.0,7.0,0.0
4862.5,0.0,1.404478329342604,34.0,216.0,16.0,3.0,0.8823529411764706,12278.0,15.0,75.0,0.06666662222225185,1.0,1.0,2.0,11.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0
5952.0,1.0,0.6928311111187192,59.0,1089.0,14.0,2.5,0.4,11038.0,6.0,66.0,0.6666655555574075,1.0,1.0,3.0,14.0,0.0,3.0,2.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0
87.08,0.0,0.5139585669598065,45.0,788.0,6.0,2.0,0.8571428571428571,8318.0,6.0,36.0,0.4999991666680556,0.0,24.0,1.0,16.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0
2508.3333333333335,0.0,1.0867557252753826,53.0,124.0,28.5,2.25,0.4838709677419355,23537.0,15.0,38.0,0.46666635555576297,1.0,2.0,3.0,12.0,0.375,2.0,3.0,2.0,2.0,2.0,0.0,1.0,6.0,0.0
302.125,0.0,1.4932796773004686,36.0,660.0,9.0,2.0,0.1,7858.0,1.0,81.0,0.0,1.0,15.0,2.0,14.0,0.0,7.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0
680.6666666666666,1.0,0.6302522429582527,26.0,342.0,6.0,1.75,0.42857142857142855,15346.0,3.0,57.0,0.6666644444518518,1.0,2.0,1.0,14.0,0.25,6.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0
201.8181818181818,1.0,0.8453922315308454,34.0,1333.0,1.0,3.25,0.5,18410.0,1.0,87.0,0.9999900000999989,1.0,10.0,1.0,19.0,0.0,1.0,3.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0
95.63636363636364,0.0,0.4006092916984006,28.0,1144.0,1.0,2.75,0.5,23384.0,1.0,74.0,0.0,0.0,10.0,1.0,22.0,0.0,1.0,4.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0
705.25,0.0,0.8706863748213667,38.0,1186.0,8.0,2.5,0.2222222222222222,2997.0,2.0,44.0,0.9999950000249999,1.0,3.0,1.0,16.0,0.6666666666666666,3.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,0.0
6412.333333333333,1.0,1.1997966763442907,50.0,1464.0,28.5,2.75,0.26666666666666666,12853.0,8.0,62.0,0.12499984375019532,1.0,2.0,5.0,11.0,0.7777777777777778,2.0,2.0,3.0,2.0,3.0,0.0,4.0,7.0,0.0
1026.75,0.0,0.5455079146844468,37.0,124.0,8.0,2.25,0.4444444444444444,13848.0,4.0,35.0,0.7499981250046875,0.0,3.0,2.0,15.0,0.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0
310.962962962963,0.0,1.212544992612905,40.0,300.0,8.0,2.0,0.7777777777777778,22217.0,7.0,74.0,0.9999985714306123,1.0,26.0,2.0,14.0,0.875,1.0,3.0,1.0,3.0,3.0,0.0,2.0,7.0,0.0
1003.5,0.0,0.619449682476598,26.0,921.0,5.0,2.5,0.8333333333333334,25265.0,5.0,66.0,0.5999988000024,2.0,1.0,1.0,13.0,0.16666666666666666,1.0,1.0,3.0,5.0,2.0,0.0,3.0,1.0,0.0
9813.5,0.0,1.2241206719659714,46.0,430.0,23.0,3.75,0.08333333333333333,21445.0,2.0,40.0,0.9999950000249999,2.0,1.0,5.0,17.0,0.6666666666666666,8.5,4.0,4.0,0.0,3.0,0.0,4.0,2.0,0.0
3562.0,0.0,1.5432653395737856,54.0,1082.0,13.0,2.75,0.6428571428571429,8392.0,9.0,41.0,0.44444395061783265,1.0,2.0,3.0,11.0,0.7,6.0,3.0,3.0,4.0,2.0,0.0,2.0,7.0,0.0
294.2,0.0,0.9080323696293728,56.0,1240.0,18.0,2.25,0.2631578947368421,12154.0,5.0,63.0,0.7999984000032001,1.0,9.0,1.0,19.0,0.0,2.0,1.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0
681.3846153846154,0.0,1.2142333817043944,36.0,796.0,15.0,3.0,0.875,15669.0,14.0,51.0,0.5714281632655976,0.0,12.0,3.0,11.0,0.4666666666666667,0.0,4.0,4.0,2.0,2.0,1.0,2.0,7.0,0.0
5585.333333333333,0.0,0.9752249746224175,55.0,444.0,28.5,2.5,0.28125,17323.0,9.0,40.0,0.7777769135812072,0.0,2.0,4.0,15.0,0.6,7.0,3.0,1.0,3.0,2.0,1.0,2.0,6.0,0.0
415.3076923076923,0.0,1.559440308508117,43.0,415.0,18.0,3.25,0.05263157894736842,5268.0,1.0,79.0,0.0,1.0,25.0,3.0,13.0,0.0,5.0,3.0,4.0,5.0,2.0,0.0,3.0,0.0,0.0
232.3,1.0,0.8846153846153846,20.0,769.0,2.0,3.25,0.6666666666666666,17205.0,2.0,54.0,0.9999950000249999,0.0,9.0,1.0,14.0,0.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0
128.72727272727272,0.0,0.4374191193747339,21.0,1334.0,1.0,1.75,0.5,17258.0,1.0,36.0,0.0,0.0,10.0,1.0,13.0,0.5,1.0,3.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0
512.7777777777778,1.0,1.4243947606524663,46.0,1003.0,19.0,2.25,0.8,21029.0,16.0,74.0,0.8124994921878174,3.0,8.0,2.0,23.0,0.058823529411764705,8.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
492.2,1.0,0.7595743241529186,51.0,1323.0,18.0,2.75,0.5263157894736842,10332.0,10.0,34.0,0.0,3.0,4.0,1.0,12.0,0.18181818181818182,8.5,1.0,3.0,2.0,3.0,0.0,3.0,2.0,1.0
348.88,0.0,1.158490390035974,28.0,1366.0,10.0,1.5,0.9090909090909091,12355.0,10.0,72.0,0.6999993000007,0.0,24.0,3.0,12.0,0.09090909090909091,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
1977.5,0.0,1.2217461985360683,26.0,192.0,6.0,1.5,0.7142857142857143,11141.0,5.0,59.0,0.5999988000024,2.0,1.0,1.0,16.0,0.16666666666666666,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
474.14285714285717,0.0,1.3648816642166015,30.0,1176.0,7.0,2.25,0.75,9096.0,6.0,85.0,0.33333277777870374,1.0,20.0,2.0,15.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0
422.0,0.0,1.0419841196018909,41.0,509.0,10.0,2.75,0.9090909090909091,18863.0,10.0,43.0,0.5999994000006,0.0,7.0,1.0,13.0,0.0,1.0,2.0,3.0,3.0,4.0,0.0,3.0,0.0,0.0
490.1666666666667,0.0,1.1719056078063974,38.0,330.0,20.0,2.25,0.9047619047619048,24608.0,18.0,65.0,0.4736839612189678,1.0,17.0,3.0,18.0,0.05,0.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0
491.5238095238095,0.0,1.371008691349613,40.0,1492.0,14.0,3.0,0.7333333333333333,26542.0,11.0,61.0,0.9090900826453795,1.0,20.0,3.0,20.0,0.9166666666666666,4.0,1.0,4.0,6.0,3.0,0.0,4.0,11.0,0.0
513.4444444444445,0.0,1.4274814623097778,27.0,1277.0,3.0,2.75,0.75,5869.0,3.0,87.0,0.6666644444518518,3.0,8.0,1.0,19.0,0.25,1.0,1.0,3.0,4.0,1.0,0.0,4.0,1.0,0.0
3658.6666666666665,0.0,1.5045637387206405,55.0,1091.0,23.0,2.75,0.125,15813.0,3.0,65.0,0.6666644444518518,1.0,2.0,3.0,18.0,0.25,3.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,0.0
332.72727272727275,0.0,1.1296391817958886,28.0,857.0,10.0,3.5,0.7272727272727273,7909.0,8.0,59.0,0.8749989062513672,0.0,10.0,2.0,13.0,0.1111111111111111,3.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,0.0
5241.0,0.0,2.474650298058195,44.0,1376.0,24.0,2.5,0.8,2326.0,18.0,91.0,0.299999850000075,1.0,1.0,3.0,14.0,0.14285714285714285,8.5,2.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0
1186.5,0.0,0.9455736169073721,33.0,654.0,9.0,3.5,0.3,21214.0,3.0,34.0,0.6666644444518518,1.0,5.0,3.0,15.0,0.25,4.0,4.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0
1916.4,1.0,1.3838263600782346,35.0,1204.0,9.0,2.25,0.8,10333.0,8.0,86.0,0.8749989062513672,0.0,4.0,3.0,22.0,0.4444444444444444,0.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0
150.26666666666668,0.0,1.391369790037122,33.0,827.0,14.0,2.25,0.8666666666666667,3129.0,13.0,54.0,0.5384611242606736,0.0,29.0,2.0,22.0,0.21428571428571427,1.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0
137.9375,0.0,0.6817683590819476,28.0,895.0,4.0,2.5,0.8,22482.0,4.0,50.0,0.49999875000312505,1.0,15.0,1.0,16.0,0.4,1.0,1.0,3.0,5.0,3.0,0.0,4.0,2.0,0.0
1939.0,0.0,1.0301824656178646,34.0,618.0,7.0,2.5,0.75,22266.0,6.0,45.0,0.33333277777870374,0.0,3.0,2.0,17.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,3.0,0.0,0.0
608.5454545454545,1.0,0.9667432325572638,37.0,309.0,8.0,3.5,0.1111111111111111,24223.0,1.0,88.0,0.0,3.0,10.0,2.0,14.0,0.0,2.0,4.0,4.0,5.0,2.0,0.0,3.0,0.0,0.0
738.2,1.0,1.1401934813645076,25.0,1219.0,7.0,3.5,0.875,4605.0,7.0,32.0,0.9999985714306123,1.0,4.0,1.0,15.0,0.625,1.0,4.0,4.0,3.0,3.0,0.0,2.0,5.0,1.0
108.04545454545455,0.0,0.734283366351513,26.0,1330.0,1.0,2.25,0.5,19373.0,1.0,37.0,0.9999900000999989,1.0,21.0,1.0,20.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0
88.96153846153847,1.0,0.7138949255447788,33.0,1017.0,5.0,2.0,0.3333333333333333,2993.0,2.0,55.0,0.9999950000249999,0.0,25.0,1.0,20.0,0.6666666666666666,4.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0
5888.333333333333,0.0,1.0281301728756866,42.0,469.0,23.0,3.0,0.9166666666666666,14399.0,18.0,35.0,0.27272714876038695,1.0,2.0,4.0,17.0,0.5652173913043478,0.0,4.0,1.0,3.0,3.0,0.0,4.0,13.0,0.0
1298.0,0.0,0.8019350521870121,28.0,1009.0,1.0,1.75,0.5,7160.0,1.0,45.0,0.0,2.0,1.0,1.0,15.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0
2364.0,1.0,0.6828147600135559,50.0,959.0,5.0,3.5,0.0,17251.0,0.0,81.0,0.0,0.0,1.0,2.0,14.0,0.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,0.0,1.0
537.75,0.0,0.621292110316903,33.0,970.0,4.0,3.0,0.6,13401.0,3.0,30.0,0.6666644444518518,1.0,7.0,2.0,17.0,0.0,0.0,4.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0
744.75,0.0,0.9194522192814077,34.0,697.0,6.0,3.5,0.0,22478.0,0.0,40.0,0.0,3.0,3.0,1.0,17.0,0.0,3.0,3.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0
8442.5,0.0,0.9827329730543997,48.0,1262.0,27.0,2.5,0.17857142857142858,16154.0,5.0,35.0,0.7999984000032001,0.0,1.0,4.0,22.0,0.3333333333333333,2.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,0.0
559.3,0.0,0.807737511158168,45.0,1050.0,15.0,3.0,0.9375,17970.0,15.0,65.0,0.6666662222225186,1.0,9.0,2.0,13.0,0.25,1.0,2.0,3.0,2.0,2.0,0.0,4.0,4.0,0.0
1305.625,0.0,1.387346035763099,52.0,994.0,18.0,2.75,0.42105263157894735,15322.0,8.0,87.0,0.7499990625011719,0.0,7.0,3.0,19.0,0.4444444444444444,7.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,0.0
794.5454545454545,1.0,1.2622252543397798,38.0,770.0,9.0,2.75,0.8,5569.0,8.0,73.0,0.8749989062513672,2.0,10.0,3.0,14.0,0.2222222222222222,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0
86.6896551724138,0.0,0.7759324871679957,29.0,1107.0,11.0,2.75,0.5833333333333334,26968.0,7.0,93.0,0.7142846938790088,1.0,28.0,1.0,22.0,0.125,4.0,3.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0
1913.75,0.0,1.0493290287815693,28.0,950.0,10.0,2.5,0.8181818181818182,8039.0,9.0,93.0,0.7777769135812072,3.0,3.0,3.0,17.0,0.1,0.0,4.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0
4366.25,0.0,1.016489865229203,46.0,406.0,23.0,2.75,0.5,15596.0,12.0,52.0,0.7499993750005208,1.0,3.0,4.0,12.0,0.3076923076923077,3.0,1.0,3.0,3.0,3.0,0.0,4.0,4.0,0.0
2450.3333333333335,0.0,1.0616267556809749,38.0,130.0,10.0,3.0,0.09090909090909091,20619.0,1.0,32.0,0.0,0.0,2.0,3.0,16.0,0.0,7.0,4.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0
386.42857142857144,0.0,1.4831796331047131,43.0,1082.0,18.0,2.5,0.42105263157894735,11535.0,8.0,83.0,0.8749989062513672,1.0,27.0,3.0,11.0,0.0,8.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0
4056.3333333333335,0.0,1.6163345054285447,39.0,203.0,21.0,3.0,0.8181818181818182,13547.0,18.0,84.0,0.3888886728396262,3.0,2.0,4.0,11.0,0.5789473684210527,7.0,1.0,4.0,4.0,3.0,0.0,4.0,11.0,1.0
1308.4,0.0,1.2240583027464287,40.0,1308.0,21.0,2.75,0.9090909090909091,17544.0,18.0,44.0,0.3499998250000875,0.0,14.0,5.0,14.0,0.19047619047619047,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,0.0
1035.0,1.0,0.6388942913435764,21.0,984.0,2.0,3.25,0.6666666666666666,25326.0,2.0,70.0,0.9999950000249999,0.0,1.0,1.0,11.0,0.6666666666666666,1.0,4.0,2.0,6.0,2.0,1.0,3.0,2.0,0.0
678.2,0.0,2.095039878248196,39.0,439.0,9.0,2.5,0.5,8770.0,5.0,70.0,0.7999984000032001,0.0,9.0,2.0,15.0,0.0,8.5,3.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0
409.42105263157896,0.0,1.0663266511942295,36.0,217.0,18.0,2.25,0.5789473684210527,23238.0,11.0,78.0,0.8181810743808415,0.0,18.0,2.0,20.0,0.0,2.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0
132.9047619047619,0.0,1.0628332063975627,31.0,793.0,3.0,2.75,0.5,21981.0,2.0,67.0,0.9999950000249999,1.0,20.0,1.0,12.0,0.6666666666666666,0.0,3.0,4.0,4.0,4.0,0.0,1.0,2.0,0.0
1067.0,0.0,0.9879713171936174,28.0,1451.0,6.0,1.25,0.7142857142857143,19911.0,5.0,67.0,0.5999988000024,0.0,2.0,1.0,17.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0
414.0,0.0,0.7174754077299801,35.0,1182.0,5.0,3.75,0.8333333333333334,18500.0,5.0,54.0,0.39999920000160005,1.0,11.0,2.0,11.0,0.0,1.0,4.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0
1457.7777777777778,0.0,1.8947820751645206,49.0,174.0,22.0,2.75,0.391304347826087,11879.0,9.0,56.0,0.8888879012356653,1.0,8.0,4.0,17.0,0.2,6.0,4.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0
1344.3333333333333,0.0,0.552833961211766,34.0,1003.0,5.0,3.25,0.5,15834.0,3.0,95.0,0.6666644444518518,0.0,2.0,2.0,11.0,0.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,0.0,0.0
299.1818181818182,0.0,1.0157493298607294,29.0,490.0,8.0,3.0,0.7777777777777778,17940.0,7.0,61.0,0.7142846938790088,2.0,10.0,1.0,14.0,0.125,0.0,4.0,2.0,2.0,3.0,0.0,4.0,1.0,0.0
142.4,0.0,1.3196712415034344,42.0,188.0,16.0,2.5,0.058823529411764705,9558.0,1.0,56.0,0.0,0.0,29.0,2.0,19.0,0.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
561.7777777777778,1.0,0.6930643461162135,29.0,718.0,10.0,2.75,0.9090909090909091,17689.0,10.0,79.0,0.6999993000007,1.0,8.0,2.0,15.0,0.09090909090909091,1.0,2.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0
1422.0,0.0,0.6714277282653603,38.0,433.0,7.0,3.5,0.875,6004.0,7.0,37.0,0.8571416326548106,1.0,1.0,1.0,13.0,0.625,1.0,3.0,3.0,2.0,4.0,0.0,4.0,5.0,0.0
386.14285714285717,1.0,0.8342663137689309,28.0,773.0,3.0,3.25,0.75,22088.0,3.0,39.0,0.3333322222259259,1.0,6.0,1.0,14.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,4.0,0.0,0.0
211.55555555555554,0.0,0.5881680814191337,18.0,247.0,0.0,3.25,0.0,13556.0,0.0,80.0,0.0,0.0,8.0,1.0,12.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,4.0,0.0,1.0
822.4,1.0,1.1877048617494679,33.0,603.0,6.0,1.5,0.7142857142857143,18385.0,5.0,77.0,0.39999920000160005,0.0,9.0,2.0,17.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0
366.61538461538464,1.0,1.4722736743926426,41.0,167.0,6.0,2.5,0.14285714285714285,9051.0,1.0,46.0,0.0,1.0,12.0,1.0,11.0,0.0,3.0,2.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0
163.125,0.0,0.8062598174915646,31.0,874.0,2.0,2.75,0.6666666666666666,6233.0,2.0,72.0,0.9999950000249999,1.0,15.0,1.0,12.0,0.6666666666666666,1.0,3.0,3.0,5.0,3.0,0.0,3.0,2.0,1.0
220.42307692307693,0.0,0.7612139905177903,37.0,367.0,9.0,3.25,0.6,17171.0,6.0,52.0,0.33333277777870374,2.0,25.0,2.0,13.0,0.14285714285714285,7.0,3.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0
362.7142857142857,0.0,0.783648601797749,27.0,199.0,4.0,3.25,0.8,7950.0,4.0,55.0,0.49999875000312505,1.0,6.0,1.0,13.0,0.4,1.0,4.0,3.0,0.0,2.0,0.0,3.0,2.0,0.0
571.4,0.0,0.8252122543818652,34.0,1400.0,6.0,2.0,0.8571428571428571,5829.0,6.0,70.0,0.8333319444467593,0.0,9.0,2.0,20.0,0.14285714285714285,1.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
480.3333333333333,0.0,1.0205984772472407,35.0,528.0,6.0,2.25,0.7142857142857143,7108.0,5.0,100.0,0.7999984000032001,0.0,8.0,1.0,17.0,0.16666666666666666,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0
305.6666666666667,0.0,1.0594604651986985,29.0,408.0,11.0,1.75,0.9166666666666666,11162.0,11.0,45.0,0.7272720661163036,1.0,23.0,3.0,13.0,0.25,1.0,4.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0
1349.9,0.0,0.8419220946078692,40.0,593.0,20.0,2.5,0.8571428571428571,13782.0,18.0,88.0,0.3888886728396262,0.0,9.0,3.0,17.0,0.10526315789473684,8.5,2.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0
1058.3076923076924,1.0,1.986921630344015,42.0,481.0,22.0,2.0,0.9130434782608695,2447.0,18.0,44.0,0.4285712244898931,0.0,12.0,4.0,12.0,0.5909090909090909,0.0,3.0,1.0,2.0,3.0,1.0,2.0,13.0,1.0
1031.0,0.0,0.7444818290756939,42.0,647.0,9.0,2.75,0.6,2253.0,6.0,45.0,0.6666655555574075,0.0,4.0,2.0,13.0,0.14285714285714285,7.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,0.0
1129.0,0.0,0.6975228612628172,35.0,982.0,10.0,3.0,0.7272727272727273,16340.0,8.0,58.0,0.0,1.0,1.0,1.0,12.0,0.1111111111111111,6.0,4.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0
143.88,0.0,1.1111557714625127,24.0,477.0,6.0,3.25,0.5714285714285714,6409.0,4.0,49.0,0.7499981250046875,0.0,24.0,1.0,22.0,0.2,8.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0
193.46153846153845,1.0,0.7769131957821015,28.0,1485.0,1.0,3.25,0.5,22955.0,1.0,79.0,0.9999900000999989,0.0,12.0,1.0,11.0,0.0,1.0,3.0,4.0,4.0,3.0,0.0,4.0,0.0,1.0
1105.0,0.0,1.3653901890087032,26.0,1384.0,8.0,2.5,0.8888888888888888,13421.0,8.0,82.0,0.8749989062513672,1.0,3.0,1.0,22.0,0.0,1.0,1.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0
598.0,0.0,0.9499905861609922,30.0,852.0,10.0,2.5,0.9090909090909091,2706.0,10.0,72.0,0.2999997000003,1.0,10.0,2.0,18.0,0.09090909090909091,1.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0
