Attrition,Gender,Age,Academic_degree,Years_Experience,Years_experience_lastorganization,MonthlySalary,Allowances,MedicalInsurance,Bonus,OverTime,Payment_Overtime,Rewards&Wages_Satisfaction,Get_ Deserved_Promotion,Training_programs_ During_last_three_years,Useful_Training_Programs,Business_Travel,Job_Support,Recognition,Emotional_Commitment,Job_Engagement,Distance_to_work,Work_Live_Balance,Physical_Stress,Psychological_Exhaustion,Job_Stability,Health_Issues,Environment_Satisfaction,Job_Satisfaction,Job_Opportunities,JobTitle_Freq,Maritalstatus_Married,Maritalstatus_Single,Sector_Economic sector,Sector_Education sector,Sector_Energy sector,Sector_Engineering consulting companies,"Sector_Environment, Water, and Agriculture sector",Sector_Financial sector,Sector_Food production sector,Sector_Industry sector,Sector_Law firm,Sector_Media sector,Sector_Medical sector,Sector_Restaurant sector,Sector_Tourism sector,Sector_Transport sector,Sector_education sector,Department_Administration,Department_Banking operations,Department_Customers service,Department_Engineering,Department_HR,Department_Information technology,Department_Legal Affairs,Department_Marketing,Department_Medical service,Department_Patient Affairs,Department_Processes,Department_Production,Department_Relations,Department_Safety & Security,Department_Sales,Department_Studies and design,Department_Teaching,Department_Technical support,Department_Training,Department_Treasury,Department_patient Affairs,Department_technical support,Total_Satisfaction,Pressure_Score,Overall_Engagement,Stability_Ratio,Career_Velocity,Effective_Training_Score,Life_Work_Imbalance
0,0,45.5,1,5.0,5.0,5000.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,2,2,0,0,0,2,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,4,3,0.9803921568627452,833.3333333333334,0.0,2
1,0,45.5,1,13.0,5.0,5000.0,0,1,0,1,0,0,1,5.0,1,0,1,1,2,1,1,1,1,2,0,0,2,1,1,0.033585222502099076,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,7,0.3816793893129771,357.14285714285717,5.0,2
0,1,45.5,1,13.0,13.0,5000.0,0,0,1,0,0,0,0,2.0,1,0,0,1,2,1,1,0,2,1,1,1,2,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,3,6,0.9923664122137404,357.14285714285717,2.0,1
0,0,45.5,1,5.0,5.0,5000.0,0,0,0,0,0,1,0,0.0,0,0,0,0,2,1,0,1,0,1,0,0,1,0,1,0.08060453400503778,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,4,0.9803921568627452,833.3333333333334,0.0,1
0,0,35.5,1,7.5,7.5,5000.0,0,0,0,0,0,0,0,2.0,1,0,0,0,1,2,1,1,2,2,0,0,1,0,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,4,4,0.986842105263158,588.2352941176471,2.0,2
0,0,25.5,1,28.0,28.0,13000.0,0,0,0,0,0,0,0,5.0,1,0,0,0,1,1,2,1,2,2,1,1,1,1,0,0.047019311502938706,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,4,0.9964412811387899,448.2758620689655,5.0,3
0,0,45.5,1,28.0,28.0,18000.0,0,0,0,0,0,0,0,5.0,1,1,1,1,2,0,0,0,0,1,1,0,2,2,0,0.08060453400503778,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,7,0.9964412811387899,620.6896551724138,5.0,0
1,1,35.5,2,13.0,5.0,7500.0,0,1,0,0,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0.03610411418975651,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,3,0.3816793893129771,535.7142857142857,0.0,1
0,1,45.5,1,18.0,18.0,13000.0,0,0,0,0,0,1,1,5.0,1,0,0,1,2,1,0,0,1,1,1,0,1,1,0,0.047019311502938706,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,5,0.9944751381215469,684.2105263157895,5.0,0
0,1,45.5,2,23.0,23.0,5000.0,0,0,0,0,0,1,0,5.0,0,0,1,1,1,2,0,1,0,0,0,0,1,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,0,6,0.9956709956709956,208.33333333333334,0.0,1
0,1,35.5,2,5.0,5.0,5000.0,0,0,0,0,0,0,0,5.0,0,0,0,1,2,1,1,1,0,0,0,0,1,1,0,0.08060453400503778,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,5,0.9803921568627452,833.3333333333334,0.0,2
1,0,35.5,1,18.0,5.0,5000.0,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,1,1,2,0,1,0,0,1,0.1385390428211587,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4,1,0.2762430939226519,263.1578947368421,2.0,1
1,1,25.5,1,5.0,5.0,5000.0,0,0,0,0,0,0,0,2.0,0,2,2,1,2,2,2,2,0,2,1,0,2,2,1,0.1385390428211587,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6,2,10,0.9803921568627452,833.3333333333334,0.0,4
0,1,35.5,1,13.0,13.0,7500.0,0,0,0,0,0,0,0,0.0,0,0,0,1,2,0,1,0,1,0,0,0,1,1,0,0.08060453400503778,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,4,0.9923664122137404,535.7142857142857,0.0,1
1,1,25.5,2,5.0,5.0,7500.0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,1,1,1,2,2,0,0,0,0,1,0.08060453400503778,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,2,0.9803921568627452,1250.0,0.0,2
0,1,45.5,1,7.5,7.5,5000.0,2,1,0,0,0,1,1,5.0,1,0,2,1,2,1,0,0,1,0,1,0,2,2,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6,1,9,0.986842105263158,588.2352941176471,5.0,0
0,1,25.5,1,7.5,7.5,5000.0,0,1,0,0,0,1,0,2.0,1,0,1,1,1,1,1,1,1,1,0,0,2,1,0,0.1385390428211587,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,2,6,0.986842105263158,588.2352941176471,2.0,2
1,1,35.5,1,13.0,5.0,5000.0,2,1,0,1,0,0,0,5.0,1,1,1,0,1,0,1,2,2,2,0,1,1,1,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,5,4,0.3816793893129771,357.14285714285717,5.0,3
0,1,35.5,1,7.5,7.5,5000.0,2,1,1,0,0,1,0,5.0,1,0,2,1,2,0,0,0,0,0,1,0,2,2,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6,0,8,0.986842105263158,588.2352941176471,5.0,0
1,1,35.5,2,13.0,5.0,5000.0,1,1,0,0,0,0,0,5.0,1,0,0,0,0,0,1,2,2,2,0,0,0,1,1,0.0688497061293031,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,1,0.3816793893129771,357.14285714285717,5.0,3
0,1,25.5,1,18.0,18.0,5000.0,1,1,1,0,0,1,1,2.0,1,0,2,1,2,0,0,0,2,0,1,0,1,2,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,2,7,0.9944751381215469,263.1578947368421,2.0,0
1,1,25.5,1,5.0,5.0,5000.0,2,1,0,1,1,0,0,2.0,1,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0.0688497061293031,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2,0.9803921568627452,833.3333333333334,2.0,4
0,1,35.5,1,18.0,18.0,7500.0,1,0,0,0,0,0,0,5.0,1,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4,2,0.9944751381215469,394.7368421052632,5.0,3
0,1,45.5,1,7.5,7.5,5000.0,0,1,0,0,0,0,0,2.0,1,0,2,1,2,0,0,0,1,1,1,0,2,2,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6,2,8,0.986842105263158,588.2352941176471,2.0,0
0,1,45.5,1,13.0,13.0,5000.0,2,1,0,0,1,1,1,5.0,1,0,2,1,2,0,0,1,2,0,1,0,2,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,3,7,0.9923664122137404,357.14285714285717,5.0,1
1,1,25.5,1,5.0,5.0,5000.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0.1385390428211587,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,2,2,0.9803921568627452,833.3333333333334,0.0,2
0,1,45.5,1,18.0,18.0,5000.0,2,1,0,0,0,1,0,2.0,1,1,1,1,2,1,0,0,1,0,0,0,2,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,1,7,0.9944751381215469,263.1578947368421,2.0,0
0,1,35.5,1,7.5,7.5,7500.0,0,1,0,0,0,0,0,2.0,1,0,0,0,1,0,1,1,2,2,0,0,1,1,1,0.08060453400503778,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,3,0.986842105263158,882.3529411764706,2.0,2
0,0,45.5,1,5.0,5.0,5000.0,0,0,0,0,0,0,0,2.0,1,0,1,1,2,1,2,2,1,1,0,0,2,2,1,0.011754827875734676,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,2,8,0.9803921568627452,833.3333333333334,2.0,4
0,1,45.5,1,28.0,28.0,5000.0,0,1,1,0,0,1,0,7.0,1,2,1,1,2,0,0,0,0,0,1,0,2,2,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,0,7,0.9964412811387899,172.41379310344828,7.0,0
0,1,45.5,1,18.0,18.0,5000.0,2,1,0,0,0,1,0,5.0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,0,5,0.9944751381215469,263.1578947368421,5.0,0
0,1,25.5,1,23.0,23.0,18000.0,1,0,0,0,0,1,0,2.0,1,0,0,1,2,0,0,0,1,2,1,0,1,2,0,0.08060453400503778,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,5,0.9956709956709956,750.0,2.0,0
1,0,25.5,1,5.0,5.0,5000.0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,2,1,2,1,2,0,1,0,1,1,0.03610411418975651,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,3,0.9803921568627452,833.3333333333334,0.0,3
0,1,45.5,1,7.5,7.5,5000.0,2,1,0,0,0,0,0,2.0,1,0,1,1,1,1,0,1,2,2,0,0,1,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,4,5,0.986842105263158,588.2352941176471,2.0,1
1,1,25.5,1,7.5,5.0,7500.0,0,1,0,0,0,0,0,2.0,0,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,4,1,0.6578947368421053,882.3529411764706,0.0,3
0,1,45.5,1,18.0,18.0,5000.0,0,1,0,1,1,1,0,7.0,1,2,0,0,1,2,1,1,2,2,0,0,1,1,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,6,5,0.9944751381215469,263.1578947368421,7.0,2
0,1,25.5,1,23.0,23.0,5000.0,0,1,0,1,0,0,0,2.0,1,0,1,0,2,0,1,0,2,0,1,0,1,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,3,5,0.9956709956709956,208.33333333333334,2.0,1
1,1,25.5,0,5.0,5.0,5000.0,0,0,0,1,1,0,0,0.0,0,0,0,1,1,1,0,1,2,1,0,0,2,1,0,0.02686817800167926,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,5,5,0.9803921568627452,833.3333333333334,0.0,1
0,1,35.5,1,5.0,5.0,5000.0,0,0,1,1,1,0,0,0.0,0,0,0,1,1,2,2,2,2,2,0,0,0,0,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,6,3,0.9803921568627452,833.3333333333334,0.0,4
0,1,45.5,1,5.0,5.0,5000.0,1,1,0,0,0,0,0,2.0,1,0,1,0,2,2,1,1,2,2,0,0,2,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,4,8,0.9803921568627452,833.3333333333334,2.0,2
0,1,45.5,1,7.5,7.5,5000.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,1,2,2,2,0,1,0,0,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4,2,0.986842105263158,588.2352941176471,0.0,3
1,1,35.5,1,13.0,5.0,5000.0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,1,2,2,2,2,0,0,0,1,0,0.0688497061293031,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,2,0.3816793893129771,357.14285714285717,0.0,4
0,1,45.5,1,7.5,7.5,5000.0,1,1,0,0,0,0,0,7.0,1,1,1,0,0,2,1,1,2,2,0,0,0,0,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,4,3,0.986842105263158,588.2352941176471,7.0,2
0,0,45.5,1,23.0,23.0,5000.0,1,0,0,1,0,0,0,2.0,1,0,1,1,2,1,1,0,1,1,0,0,2,1,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,3,7,0.9956709956709956,208.33333333333334,2.0,1
0,0,45.5,1,28.0,28.0,5000.0,1,0,1,0,0,1,1,7.0,1,0,2,1,2,0,1,0,1,0,1,0,2,2,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6,1,8,0.9964412811387899,172.41379310344828,7.0,1
0,1,25.5,1,23.0,23.0,5000.0,0,1,0,0,0,0,0,2.0,1,0,1,0,2,0,1,1,2,2,0,0,1,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,4,5,0.9956709956709956,208.33333333333334,2.0,2
0,1,25.5,1,13.0,13.0,5000.0,2,1,1,0,0,1,1,2.0,1,1,2,1,2,0,1,0,0,0,1,0,2,2,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6,0,8,0.9923664122137404,357.14285714285717,2.0,1
0,0,45.5,1,13.0,13.0,5000.0,0,0,0,0,0,1,1,0.0,0,0,1,1,1,1,0,1,2,2,0,0,1,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,4,5,0.9923664122137404,357.14285714285717,0.0,1
0,1,45.5,1,23.0,23.0,5000.0,2,1,1,0,0,1,1,2.0,1,0,1,1,2,1,0,1,1,1,1,0,2,1,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,2,7,0.9956709956709956,208.33333333333334,2.0,1
0,1,25.5,0,5.0,5.0,5000.0,3,1,1,1,1,1,1,0.0,0,0,1,1,2,1,1,0,0,0,0,1,1,1,0,0.015113350125944584,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2,6,0.9803921568627452,833.3333333333334,0.0,1
0,1,35.5,0,5.0,5.0,5000.0,3,1,0,0,0,0,1,0.0,0,0,2,1,1,1,1,0,1,2,0,1,1,0,0,0.005037783375314861,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,3,5,0.9803921568627452,833.3333333333334,0.0,1
0,0,35.5,2,7.5,7.5,7500.0,3,1,1,1,1,1,1,5.0,1,0,2,1,2,1,1,1,1,1,1,0,1,1,0,0.047019311502938706,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,7,0.986842105263158,882.3529411764706,5.0,2
0,0,45.5,1,13.0,13.0,13000.0,1,1,0,0,0,1,1,5.0,1,0,1,1,1,1,1,1,2,0,1,1,0,2,0,0.047019311502938706,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,5,0.9923664122137404,928.5714285714286,5.0,2
0,0,35.5,2,7.5,7.5,5000.0,0,0,1,0,0,0,0,7.0,1,1,0,1,1,1,0,1,2,2,0,0,1,1,0,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,4,4,0.986842105263158,588.2352941176471,7.0,1
0,1,25.5,0,5.0,5.0,7500.0,2,1,1,1,1,0,0,2.0,1,1,1,1,2,0,1,2,2,2,1,0,1,1,1,0.02686817800167926,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,6,5,0.9803921568627452,1250.0,2.0,3
0,0,45.5,0,13.0,13.0,7500.0,1,1,0,0,0,1,0,7.0,1,0,2,1,2,0,0,0,1,0,1,0,2,2,0,0.047019311502938706,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,8,0.9923664122137404,535.7142857142857,7.0,0
0,1,35.5,1,5.0,5.0,5000.0,0,1,0,0,0,0,0,0.0,0,0,0,0,2,1,0,1,1,1,0,0,1,1,0,0.015113350125944584,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,2,5,0.9803921568627452,833.3333333333334,0.0,1
0,1,25.5,0,5.0,5.0,5000.0,2,1,0,0,0,1,1,5.0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0.010075566750629723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2,5,0.9803921568627452,833.3333333333334,5.0,0
0,0,25.5,0,5.0,5.0,5000.0,3,1,1,1,1,1,1,7.0,1,1,2,1,1,0,0,0,1,1,0,0,1,1,1,0.0109151973131822,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,4,5,0.9803921568627452,833.3333333333334,7.0,0
0,1,35.5,0,5.0,5.0,5000.0,3,1,1,1,1,1,1,2.0,1,1,2,1,2,1,2,2,0,0,0,0,2,1,0,0.006717044500419815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,2,8,0.9803921568627452,833.3333333333334,2.0,4
0,0,25.5,0,7.5,7.5,5000.0,3,1,0,0,0,0,0,0.0,0,0,0,0,0,2,0,2,1,2,0,0,1,0,0,0.0688497061293031,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,3,0.986842105263158,588.2352941176471,0.0,2
0,1,35.5,0,7.5,7.5,5000.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,2,1,1,1,1,0,1,1,0,0,0.0033585222502099076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,2,3,0.986842105263158,588.2352941176471,0.0,2
0,0,35.5,1,7.5,7.5,7500.0,3,1,1,1,1,1,1,7.0,1,0,2,1,2,1,1,1,1,0,1,0,2,2,0,0.0688497061293031,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,3,9,0.986842105263158,882.3529411764706,7.0,2
0,0,35.5,1,13.0,13.0,7500.0,3,1,1,1,1,1,1,7.0,1,1,2,1,2,0,0,0,1,0,1,0,1,2,0,0.033585222502099076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,3,7,0.9923664122137404,535.7142857142857,7.0,0
0,1,25.5,0,7.5,7.5,7500.0,3,1,1,1,1,1,1,7.0,1,2,2,1,2,0,0,0,1,0,1,0,1,2,0,0.047019311502938706,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,3,7,0.986842105263158,882.3529411764706,7.0,0
0,1,25.5,0,7.5,7.5,7500.0,3,1,1,1,0,1,1,0.0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0.0109151973131822,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,3,5,0.986842105263158,882.3529411764706,0.0,0
0,1,35.5,1,7.5,7.5,5000.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0.1385390428211587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,2,2,0.986842105263158,588.2352941176471,0.0,1
0,1,35.5,1,7.5,7.5,7500.0,3,1,1,1,1,1,1,2.0,1,2,2,1,2,1,1,0,1,0,1,1,2,2,0,0.006717044500419815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6,3,9,0.986842105263158,882.3529411764706,2.0,1
0,1,35.5,1,13.0,13.0,7500.0,3,1,1,1,1,1,1,5.0,1,2,2,1,2,0,1,1,2,2,1,0,1,2,1,0.02686817800167926,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5,6,7,0.9923664122137404,535.7142857142857,5.0,2
0,1,35.5,1,5.0,5.0,7500.0,3,1,1,1,1,1,1,2.0,1,0,2,1,2,1,1,1,1,0,1,1,1,1,0,0.006717044500419815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,3,7,0.9803921568627452,1250.0,2.0,2
0,0,35.5,1,7.5,7.5,7500.0,0,1,0,0,0,1,1,7.0,1,0,1,1,2,0,0,0,1,0,1,0,1,1,0,0.08060453400503778,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,5,0.986842105263158,882.3529411764706,7.0,0
